occurrence_shops,occurrence_amenities,distribution_shop,distribution_amenities,proximity_shops,proximity_amenities,proximity_transport,correlation_shops_amenities
0,4,NA,NA,NA,194.82583464828,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,530.744322381572,NA,0
0,60,NA,-0.653736674202977,NA,291.46883900683,NA,0
74,131,-0.0203400962928866,-0.0529014372852046,390.764299546149,427.684715375322,NA,0.564885496183206
2,296,NA,-0.0123442913064059,534.669141398638,388.283973016327,NA,0.00675675675675676
0,243,NA,-0.0620792539631092,NA,409.409934809514,NA,0
1,148,NA,-0.0213146971567739,553.045804088792,417.141676393045,NA,0.00675675675675676
8,160,-0.140090180334151,-0.0164298184728033,348.66737797709,386.026241745309,NA,0.05
4,15,NA,-0.722315854917834,542.078060993921,377.828300853982,NA,0.266666666666667
26,121,-0.188577978365514,-0.136172424283012,271.46123191278,269.437302340323,NA,0.214876033057851
0,18,NA,NA,NA,422.779762385503,NA,0
1,54,NA,-0.0844928947453327,500.433346270574,318.457975423777,NA,0.0185185185185185
19,103,-0.0415983060958788,-0.175340489825222,396.318800180712,373.759383305147,NA,0.184466019417476
0,61,NA,-0.0704631104370506,NA,392.169042428801,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,22,NA,-0.0338597290878283,NA,288.845949753705,NA,0
24,110,-0.245026709723993,-0.0296577637513396,441.410622211493,400.19902853335,469.184754657867,0.218181818181818
0,6,NA,-0.565938343027392,NA,434.235393270182,NA,0
2,82,NA,-0.383410657675611,378.930022326049,299.734536686229,NA,0.024390243902439
15,92,-0.0680026086073888,-0.0544574971586148,193.714074359166,313.306721943994,172.832333827101,0.16304347826087
0,83,NA,-0.0111616016869255,NA,301.968458829496,NA,0
0,161,NA,-0.121555143089109,NA,304.357016513974,NA,0
0,3,NA,NA,NA,462.958025002806,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,-0.259739075160526,NA,267.44455636407,NA,0
0,6,NA,-0.286912707217329,NA,483.149998842994,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,27,NA,NA,NA,381.938385728147,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,264.964839718014,NA,0
0,13,NA,NA,NA,502.20463245127,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,80,NA,-0.229002712082764,NA,255.538130537886,NA,0
0,0,NA,NA,NA,NA,NA,NA
3,127,NA,-0.0141035665483305,376.709699968093,363.591072743165,NA,0.0236220472440945
37,325,-0.0840300597314069,-0.0544882233402047,481.966373742382,308.60226213415,NA,0.113846153846154
8,64,NA,-0.0327913437678352,361.542414634302,451.225312353011,NA,0.125
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,NA,NA,317.736288006904,NA,0
0,62,NA,NA,NA,308.688881580061,NA,0
2,88,NA,-0.0532029336301832,480.938317613073,426.080156025523,NA,0.0227272727272727
0,52,NA,-0.0597959980192433,NA,384.995024526596,NA,0
0,5,NA,NA,NA,474.647529043195,NA,0
17,111,-0.559334001913946,-0.133899880529171,388.278750824811,311.646289731171,NA,0.153153153153153
0,38,NA,-0.0733059887430312,NA,352.218400463854,NA,0
79,102,-0.0723579308201138,-0.373602776602958,397.82934584702,380.215673046562,NA,0.774509803921569
0,99,NA,-0.0469358915493742,NA,365.801343353497,NA,0
1,95,NA,-0.1419396527243,210.009586609749,451.011113584365,NA,0.0105263157894737
0,14,NA,-0.371829583954194,NA,453.517211807562,NA,0
0,102,NA,NA,NA,293.417087996324,NA,0
1,32,NA,NA,497.178950393037,506.731582253513,NA,0.03125
2,144,NA,-0.0439261213409433,376.162659017829,410.887792765547,NA,0.0138888888888889
0,115,NA,-0.1751956392115,NA,321.496567233719,NA,0
0,0,NA,NA,NA,NA,NA,NA
8,67,NA,-0.0403337017855737,389.087293657075,461.255268201102,NA,0.119402985074627
0,1,NA,NA,NA,277.353698463643,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,32,NA,-0.522367277465307,NA,432.746866951667,NA,0
7,50,NA,-0.129814943547507,529.464258537673,391.055307391661,NA,0.14
1,26,NA,-0.369829640853533,415.689714750783,366.273761869601,NA,0.0384615384615385
0,244,NA,-0.0261513678467409,NA,414.535282944079,NA,0
3,296,-0.305080875794948,-0.138517286198806,405.249270147687,357.985098811174,NA,0.0101351351351351
0,89,NA,-0.0590205766541367,NA,351.851308582269,NA,0
3,45,NA,-0.224229330864197,520.952359464204,437.784754243668,NA,0.0666666666666667
0,11,NA,-0.302400637770014,NA,448.858658208285,NA,0
0,53,NA,-0.23991166485126,NA,403.997167750419,NA,0
8,122,-0.466206656991232,-0.607268625873717,493.383020697705,246.470297538681,NA,0.0655737704918033
6,112,-0.240253781382988,-0.238110181900014,488.849564463662,167.00483389218,481.193455440701,0.0535714285714286
5,48,-0.0730690944964701,-0.0492893328970147,509.448621924822,323.914552529031,NA,0.104166666666667
17,50,-0.0424364564960731,-0.185745417181927,422.050734239198,288.103872047339,NA,0.34
0,9,NA,NA,NA,469.631284688911,NA,0
0,11,NA,-0.5507834175458,NA,202.885369567289,NA,0
0,5,NA,-0.3696522402602,NA,481.925056143915,NA,0
3,103,-0.272475488022816,-0.103849182408743,389.878507446174,299.989733900252,363.5486923495,0.029126213592233
0,31,NA,-0.202331575683413,NA,279.561132653701,NA,0
0,2,NA,NA,NA,363.474907315784,NA,0
2,29,NA,-0.239424997787644,255.925175545295,138.255233110848,NA,0.0689655172413793
0,50,NA,-0.557483659643927,NA,378.468551762457,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,NA,NA,177.264097920248,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,13,NA,-0.0813022993317831,NA,337.43265159038,NA,0
0,11,NA,NA,NA,153.310610202091,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,505.328469681905,NA,0
0,2,NA,NA,NA,513.070171032569,NA,0
0,9,NA,NA,NA,71.3763035026461,NA,0
0,0,NA,NA,NA,NA,NA,NA
5,26,NA,-0.865300143734513,442.833170593826,377.434361426188,NA,0.192307692307692
0,94,NA,-0.21795521352712,NA,196.903850947873,NA,0
3,215,NA,-0.372605515285292,484.977322923041,448.533187373608,NA,0.013953488372093
8,60,-0.0571826078728373,-0.0424954462357133,495.487538814841,414.382027093407,NA,0.133333333333333
0,21,NA,-0.258747751886393,NA,439.165308332579,NA,0
0,14,NA,NA,NA,491.898837693723,NA,0
0,32,NA,NA,NA,462.304645966012,NA,0
2,14,NA,-0.139104548903382,423.531337203323,371.681942985759,NA,0.142857142857143
0,15,NA,NA,NA,424.976177458932,NA,0
2,19,NA,-0.10859283098871,417.697137317865,363.293039513908,NA,0.105263157894737
24,86,-0.682864943924696,-0.0605666067745968,312.140687510763,308.00912640712,NA,0.27906976744186
112,221,-0.212538959739777,-0.0497660090568688,372.84955057402,331.921213229646,NA,0.506787330316742
45,70,-0.185407475285733,-0.0637243361886685,394.011146147851,359.842783482035,NA,0.642857142857143
0,51,NA,-0.218628399311906,NA,380.576660254662,NA,0
12,46,NA,-0.0566096018417685,449.044898611772,450.209709307814,NA,0.260869565217391
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,NA,NA,456.816157124116,NA,0
0,31,NA,-0.385232779096324,NA,405.731783091759,NA,0
0,0,NA,NA,NA,NA,NA,NA
8,75,NA,-0.178096222403324,455.9283927182,359.456291413644,NA,0.106666666666667
0,28,NA,-0.190811709881336,NA,337.773630791902,NA,0
0,58,NA,-0.259749660284904,NA,319.955519567472,NA,0
0,72,NA,-0.690441749990017,NA,475.800258907379,NA,0
1,39,NA,-0.0430139231376572,280.388769890694,454.419496427384,NA,0.0256410256410256
11,198,-0.0275109620063995,-0.382533654255844,466.009836844973,453.488842383806,NA,0.0555555555555556
3,177,-0.525499880064359,-0.0582225043587223,439.61436042341,260.834412328074,NA,0.0169491525423729
0,83,NA,-0.14129767733373,NA,396.910286416679,NA,0
13,158,-0.803771939777703,-0.0526932797429323,206.620113931093,334.614878935814,474.264817257101,0.0822784810126582
173,335,-0.0414410663215094,-0.0360092857970221,352.611469899554,381.578154444298,NA,0.516417910447761
6,162,-0.316680154844945,-0.0752507469356267,224.222278425401,326.12276264964,NA,0.037037037037037
17,19,-0.196840820492925,-0.145586070452504,488.946476195169,486.299498301072,NA,0.894736842105263
0,34,NA,-0.306760072648889,NA,268.712299036397,NA,0
10,22,-0.115008947195941,-0.673330936115167,459.265356343747,414.255658343545,NA,0.454545454545455
3,25,-0.328780804405468,-0.032390546602243,65.2989756239024,462.543296800503,NA,0.12
12,47,-0.565380635238448,-0.12009514324275,469.11978254462,371.710449982098,471.416298887341,0.25531914893617
42,111,-0.137164552805402,-0.119205160832435,389.7105662885,350.554385930132,338.196820482677,0.378378378378378
9,134,-0.924894023320086,-0.0655969304102021,438.985236526721,269.789551535616,246.783919366219,0.0671641791044776
0,6,NA,NA,NA,484.152150611083,NA,0
0,11,NA,NA,NA,322.000176844648,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
6,99,NA,-0.0947117782280245,232.962846002572,344.574621412379,NA,0.0606060606060606
0,26,NA,-0.335908473639636,NA,373.548965033311,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,54,NA,NA,NA,137.396071064651,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,38,NA,NA,NA,442.696811194054,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,13,NA,-0.22665252410694,NA,227.984696859197,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,5,NA,-0.247036272496792,NA,484.632161110707,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,-0.319080796493024,NA,478.001384734607,NA,0
1,21,NA,-0.872148498500241,267.609627727227,460.059384412849,NA,0.0476190476190476
10,20,NA,-0.507879998565715,474.596783303987,289.419474470296,NA,0.5
0,0,NA,NA,NA,NA,NA,NA
0,52,NA,-0.583013534700876,NA,473.481101244499,NA,0
0,2,NA,NA,NA,446.417375430577,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,18,NA,NA,NA,183.74394402643,NA,0
0,1,NA,NA,NA,415.988423042766,NA,0
0,0,NA,NA,NA,NA,NA,NA
1,29,NA,-0.395007869473818,449.72322525526,420.173428501151,NA,0.0344827586206897
15,134,-0.701721015702849,-0.0425234077388841,425.779013636715,315.964361691911,NA,0.111940298507463
8,66,-0.0169038720913742,-0.0949772549898503,383.432092939956,434.419360393659,530.92846526024,0.121212121212121
0,29,NA,NA,NA,438.688439900966,NA,0
14,41,NA,-0.0777224843798069,401.182579984721,439.336689731777,NA,0.341463414634146
0,28,NA,-0.252582122769869,NA,390.38478034186,NA,0
0,31,NA,-0.246297677456094,NA,494.981873239758,NA,0
0,12,NA,-0.113217503969094,NA,358.43043447378,NA,0
0,4,NA,NA,NA,408.372085624835,NA,0
0,0,NA,NA,NA,NA,NA,NA
35,190,-0.388731937747153,-0.103975137352651,359.406950067655,343.062753677612,NA,0.184210526315789
21,74,-0.0873411412067691,-0.0425764269108928,367.67043030961,451.277937038681,NA,0.283783783783784
0,45,NA,NA,NA,421.337647786368,NA,0
0,42,NA,NA,NA,257.767541227553,NA,0
0,98,NA,NA,NA,393.743429910819,NA,0
62,293,-0.225745538074177,-0.0445601110828022,201.312501461529,310.462572865963,NA,0.21160409556314
0,4,NA,NA,NA,504.191482221572,NA,0
0,113,NA,-0.0241312211295385,NA,310.925215151929,NA,0
0,86,NA,-0.126514452071303,NA,442.490948443871,NA,0
1,63,NA,-0.0928949849936296,498.379246744197,448.936810223027,NA,0.0158730158730159
0,26,NA,-0.184346305304252,NA,460.606465261955,NA,0
0,19,NA,NA,NA,447.357800202357,NA,0
0,50,NA,-0.0977901361093515,NA,384.457256668301,NA,0
71,293,-0.0547591901852228,-0.0363660387281143,399.331971463238,347.948035384269,326.804007676037,0.242320819112628
27,95,-0.261631444864394,-0.115237470536026,367.52942123769,358.132243068066,476.317494548271,0.284210526315789
88,243,-0.0195030725795253,-0.0471004081227402,260.198403052933,266.63505616079,NA,0.362139917695473
3,91,NA,-0.0958533662702119,371.180849842294,344.623740652316,NA,0.032967032967033
7,77,-0.47535066420601,-0.149968521196964,374.062732577693,303.28234105182,NA,0.0909090909090909
0,2,NA,NA,NA,512.947179556021,NA,0
0,64,NA,-0.266431778628559,NA,323.939066115667,NA,0
0,26,NA,NA,NA,243.949544753484,NA,0
0,19,NA,-0.94174240971936,NA,470.786985358461,NA,0
0,6,NA,NA,NA,382.597634516412,NA,0
19,149,-0.321740117550227,-0.178126434415573,219.865298887315,286.975242774181,NA,0.12751677852349
0,64,NA,-0.0613178993690884,NA,376.871269173448,NA,0
7,114,-0.472483430414675,-0.0451118391405047,419.898169050565,377.556863019571,479.442388254689,0.0614035087719298
0,0,NA,NA,NA,NA,NA,NA
0,69,NA,-0.0544532730534393,NA,293.280727806447,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,47,NA,-0.758074722357929,NA,452.948059259599,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,13,NA,-0.122754639138138,NA,321.679523957767,NA,0
0,4,NA,NA,NA,363.889447842375,NA,0
0,47,NA,-0.247656659880363,NA,347.605159629127,NA,0
0,22,NA,-0.244978150942215,NA,435.310287387111,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,26,NA,NA,NA,402.967430852295,NA,0
0,9,NA,-0.134783351333136,NA,458.19430844496,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,10,NA,-0.590296831436367,NA,524.179945857298,NA,0
0,4,NA,NA,NA,312.721889201555,NA,0
0,24,NA,-0.0822092086454659,NA,306.323022836262,NA,0
4,21,NA,-0.618968535337557,481.783370071144,286.899218690291,NA,0.19047619047619
50,118,-0.140531125748762,-0.0840524035761651,275.12167457933,322.777815368936,NA,0.423728813559322
0,37,NA,-0.378760677655794,NA,418.907797946283,NA,0
0,4,NA,-0.426338460708174,NA,487.522242347835,NA,0
0,11,NA,-0.148729527211768,NA,420.575774210864,NA,0
0,35,NA,-0.373391147441802,NA,270.109876707282,NA,0
0,223,NA,-0.044582680463982,NA,455.043827136116,NA,0
0,1,NA,NA,NA,410.893248999807,NA,0
0,13,NA,-0.638771651126985,NA,484.855616738231,NA,0
5,35,NA,-0.035228655737121,234.226739211158,394.622185507967,NA,0.142857142857143
2,88,NA,-0.273680828851706,202.224788114519,356.481041018571,NA,0.0227272727272727
0,24,NA,-0.0659510685120712,NA,374.896590767435,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,32,NA,-0.329784695130843,NA,327.494001004262,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,11,NA,NA,NA,249.886993289064,NA,0
0,11,NA,-0.161863295718574,NA,406.828559473852,NA,0
0,50,NA,-0.0502050451150579,NA,403.805008443706,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,61,NA,-0.195169738591238,NA,420.55040167012,NA,0
13,100,-0.138468828492863,-0.0955455293467313,428.839821425935,403.015468634802,NA,0.13
9,105,-0.166669154347071,-0.106108073350176,348.658898510723,320.250210199903,NA,0.0857142857142857
0,50,NA,-0.13190910590153,NA,259.871529352006,NA,0
8,111,-0.189705317578309,-0.0785106012755737,322.694755105653,374.902360833387,NA,0.0720720720720721
0,63,NA,-0.210812355083206,NA,337.732209145648,NA,0
0,27,NA,NA,NA,255.872735804397,NA,0
0,1,NA,NA,NA,156.145895944473,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,-0.378045914217993,NA,501.081758547786,NA,0
0,64,NA,-0.73227873810325,NA,357.075404858057,NA,0
0,0,NA,NA,NA,NA,NA,NA
1,83,NA,-0.486989996760485,275.111826084356,399.731852789996,NA,0.0120481927710843
0,37,NA,-0.20807891957895,NA,441.391968886709,NA,0
0,20,NA,-0.102411354938897,NA,448.278613188939,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,20,NA,NA,NA,363.96915975343,NA,0
10,12,NA,-0.382856794611943,479.994723820508,509.952821418285,NA,0.833333333333333
3,19,NA,NA,516.281578957801,361.02291938432,NA,0.157894736842105
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,12,NA,-0.054953061241781,NA,321.73883182625,NA,0
1,20,NA,-0.193900068515301,183.650781345691,390.986152262437,NA,0.05
0,2,NA,NA,NA,408.649730843763,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,522.353227520632,NA,0
0,12,NA,-0.202536455341835,NA,454.127800248949,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,533.828918367453,NA,0
0,9,NA,-0.276473087568982,NA,462.573096040019,NA,0
3,24,NA,-0.297554472764199,493.633734593225,374.568596895022,NA,0.125
0,10,NA,NA,NA,468.026142088583,NA,0
2,36,NA,-0.161391071949214,335.981277285752,429.36668888493,NA,0.0555555555555556
29,58,-0.484133078308245,-0.31959981539577,382.452753512261,358.424676452636,NA,0.5
0,22,NA,NA,NA,504.317442495248,NA,0
0,5,NA,-0.794006887465973,NA,500.297359323301,NA,0
0,70,NA,-0.144125663713622,NA,234.669762226793,NA,0
1,4,NA,-0.304618678776755,530.769927446141,524.96974523626,NA,0.25
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,6,NA,NA,NA,463.254964979409,NA,0
0,4,NA,NA,NA,203.827012333805,NA,0
0,29,NA,NA,NA,427.181934976081,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,289.685993203461,NA,0
0,10,NA,NA,NA,272.140330565127,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,10,NA,-0.284095586819978,NA,195.766546749976,397.777423715428,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,10,NA,NA,NA,472.39695583103,NA,0
0,44,NA,-0.0785445908881847,NA,321.940504096221,NA,0
1,46,NA,-0.180593307977613,479.885893575804,414.351424842435,NA,0.0217391304347826
1,25,NA,-0.269820315363165,512.533054086801,410.385077984103,NA,0.04
0,79,NA,-0.304394360621863,NA,395.682724378189,NA,0
72,87,-0.0472139914875638,-0.220384107938211,265.623490883328,286.601562806934,NA,0.827586206896552
0,40,NA,-0.230665115473889,NA,352.93926973013,NA,0
0,19,NA,-0.0695666630239809,NA,321.319550838238,NA,0
0,10,NA,-0.831714076542779,NA,392.901159970052,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,17,NA,-0.0551778926873338,NA,279.816628681729,NA,0
2,69,NA,-0.0154088875581723,315.493106877315,276.681406167939,NA,0.0289855072463768
0,7,NA,NA,NA,504.318428634213,NA,0
1,2,NA,NA,416.640963787802,415.092232317623,NA,0.5
0,8,NA,NA,NA,327.009069331519,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,NA,NA,257.769571205556,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,14,NA,NA,NA,422.978600608186,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,315.655428166166,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,564.002768978687,NA,0
0,37,NA,NA,NA,496.094863162284,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,554.521139198525,NA,0
0,15,NA,-0.247035826570217,NA,439.300087030458,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,359.411723572646,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
4,17,NA,-0.407376125957384,520.816319342832,514.290642153773,NA,0.235294117647059
4,28,-0.934631346212346,-0.31823138997376,499.741741265853,445.504316726305,NA,0.142857142857143
0,43,NA,NA,NA,501.69832581742,NA,0
18,166,-0.429038260888017,-0.160426201266744,415.924006023349,371.426111816653,NA,0.108433734939759
3,28,NA,NA,481.002916389036,351.57957276912,NA,0.107142857142857
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,16,NA,NA,NA,400.59239540407,NA,0
9,26,-0.380367553888213,-0.199198920426074,481.409988867366,371.991466598041,NA,0.346153846153846
5,32,NA,-0.116073321715929,485.729689227866,339.25107669922,NA,0.15625
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
4,9,NA,-0.345303232973736,492.10574381297,361.815632970447,NA,0.444444444444444
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,22,NA,-0.365984177630473,NA,285.616194559845,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,16,NA,-0.179011908438443,NA,455.753896494395,NA,0
0,20,NA,-0.073212245566543,NA,317.890358720465,NA,0
0,75,NA,-0.128829304501592,NA,360.171206317651,NA,0
0,92,NA,-0.156341410456434,NA,381.937176669794,NA,0
0,51,NA,-0.36673019138359,NA,406.35869617673,NA,0
0,97,NA,-0.0562826252621306,NA,348.586984731601,NA,0
0,8,NA,NA,NA,437.120135188844,NA,0
5,20,NA,NA,175.406468001616,453.672114896209,NA,0.25
0,0,NA,NA,NA,NA,NA,NA
0,11,NA,NA,NA,363.680117458495,NA,0
0,9,NA,NA,NA,376.197816241865,NA,0
0,23,NA,-0.0623111840488066,NA,415.089823550002,NA,0
0,5,NA,NA,NA,450.5401268761,NA,0
4,70,-0.206876245157762,-0.360737468942627,372.5917208471,249.813546088,NA,0.0571428571428571
0,3,NA,NA,NA,468.422623878625,NA,0
0,42,NA,NA,NA,344.687528989269,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,40,NA,-0.148466993524659,NA,327.44272191121,NA,0
0,41,NA,NA,NA,298.828273942227,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,-0.241220019793873,NA,474.777688627036,NA,0
4,60,NA,-0.231036422134008,71.9559912530965,183.229419190465,NA,0.0666666666666667
0,0,NA,NA,NA,NA,NA,NA
2,102,NA,-0.0997160504351889,290.532071347771,119.172822249907,NA,0.0196078431372549
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
4,52,NA,-0.349010671212517,313.630613582921,362.793623347111,NA,0.0769230769230769
0,82,NA,-0.052654711506871,NA,166.765077551028,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,5,NA,NA,NA,388.615202896862,NA,0
0,4,NA,NA,NA,382.704275158716,NA,0
0,16,NA,-0.870954381137595,NA,422.724480398759,NA,0
